review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R2NDD8TK14618X,B099TJGJ91,"5.0 out of 5 stars Amazing, clear sound!",Kristen Garcia,5,"I was fortune enough to get this speaker on a lightening deal, but it’s amazing!! The sound is super clear. You can have multiple people connected to it, so you don’t have to do that annoying thing of disconnecting your phone every time someone else wants to use it. It’s small enough to take with you everywhere, but big enough to put out amazing sound! Bose is already known for their great speaker quality, and this one is definitely living up to its reputation!","Reviewed in the United States August 19, 2024",AHC6VCNNNWPOWFYMAU3OGQERLRIQ,True,1,Color: White Smoke
R1EP4TS637TD8G,B099TJGJ91,5.0 out of 5 stars buy with confidence!,Akumal Larry,5,"I have purchased several of the Bose portable speakers over the years. They have lasted, are well-built and provide surprisingly great sound. I purchased this latest speaker because of the waterproof and float capabilities. Pretty cool!FYI. My other portable speakers are still going strong after 5-7 years. Great products! Buy with confidence!","Reviewed in the United States August 30, 2024",AH4UP246WUA4RAXAZ6PTEPHNLZVA,True,0,Color: Stone Blue
R2XJGL57LR8V92,B099TJGJ91,"5.0 out of 5 stars Portable, looks nice, and good value for the price",Elisabeth T.,5,"It's a small portable speaker. It does what it should. Nothing outstanding, but considering the reasonable price, I recommend it. I like how nice it looks, it's light and portable, and the sound is good for the price point.","Reviewed in the United States September 10, 2024",AHNJCW5PXQJCTN3DFI4R4TYQBRVA,True,0,Color: Stone Blue
R2OD71JB0O9CM5,B099TJGJ91,5.0 out of 5 stars A Good Buy!,Becky,5,The Bose link speaker is an excellent sounding little speaker.I was amazed by the quality sound this tiny speaker put out. It's very handy with the ability to take where you go. Stays charged well.,"Reviewed in the United States September 10, 2024",AG2SWSD3AD7H5ZPRHETH4BOJME6Q,True,0,Color: Black
R1FMQ4N9K1V3ZR,B099TJGJ91,5.0 out of 5 stars Sound is great,Mary Ann,5,"I love bose, this is my 3rd time buying soundlink speakers and they are great to pair with phone, good performance and solid sound, hopeful for a long charging battery life for hours of good sound system","Reviewed in the United States September 6, 2024",AHCTN2ICC5GKBLNZEMVM7VVH545Q,True,0,Color: Black
RK883MX8LWVAN,B099TJGJ91,"5.0 out of 5 stars Great sound in a smart, attractive package.",Bruce C. Moore,5,"Wonderful sound if you want/need something small and portable. Covers the full range with clear treble, mids and bass, nicely dispersed. Put it anywhere and it is capable of delivering a good listening experience. Dust proof, water proof, it even floats. Come on! It does a great job of taking good sound wherever you want to go. No video because whatever device you're using to read this already show what it looks like, but in most cases it won't do justice to the sound it puts out.","Reviewed in the United States August 16, 2024",AEI6DX7M6TUCQKM7M435POO3IUMA,True,0,Color: Green
R9MBUHVTHYYML,B099TJGJ91,5.0 out of 5 stars Superb sound,Patricia Forbes,5,"Received this speaker as a gift. I have 2 other portable dishes and while their sound is great, Bose is much clearer and surround sound is impressive for such a small device.Would definitely recommend","Reviewed in the United States September 3, 2024",AGHAVEENKAWQYHABTX5RTI3JT2KQ,True,0,Color: Black
R1NJVFBBSQHMJQ,B099TJGJ91,4.0 out of 5 stars Decent sound regardless of orientation,Amazon Customer,4,"It was on sale. It was purple. It was Bose. Those were my reasons for purchasing, despite the reviews complaining about the voice prompts. I used the Bose Connect app to set it up, but I deleted the app afterwards. It was always saying the speaker disconnected even though it was still playing. The app let me turn off the voice prompts. Then I found the actual user manual online and discovered an alternate method:Press and hold + and - simultaneously until you hear “Voice prompts off.”It sounds pretty good, but I mosty use it for voice.It doesn't matter how it is oriented; it still sounds good.But the material that it's made of is messy. It picks up dust and dog hair way too easily. I am trying to find a good way to keep it clean.I think it's going to work well for me.","Reviewed in the United States July 18, 2024",AHXBSFLODAFXN733X6TNRLBILMAA,True,1,Color: Chilled Lilac
R1Q81WO9WK27UF,B099TJGJ91,"5.0 out of 5 stars Great sound, looks good",Kristi Koechel,5,"Great sound, bought using discount on Prime Day but would have paid full price for this. Great value for the money, great sound and performance, connects to Bluetooth easily, stays charged, love the color!","Reviewed in the United States September 2, 2024",AGICDGBTDE32SN3ONRQDPHP2YFOA,True,0,Color: Stone Blue
R2CLQB668O7RHB,B099TJGJ91,5.0 out of 5 stars Perfect for every day use!,Bryan,5,"This thing is awesome, I got it in the green and it has woodsy vibes. The sound is amazing. I use it 2x a day in the shower as well as on my back sun porch. It packs the perfect amount of bass and the sound quality is superb with everything from pop, r and b, country, classical, opera, you name it. The battery life is good and the connectivity is instant. Very happy with it.","Reviewed in the United States August 6, 2024",AHNJKX5B5IMJ43GFL4TJIHOXTEWQ,True,1,Color: Green
RV5O6PFBME3FH,B099TJGJ91,5.0 out of 5 stars Merry Christmas to my husband.,El See,5,He loves it. Uses it in his work shop to listen to Amazon music. It’s also our trip speaker when going to resorts to enjoy music in the room or on the balcony. We also occasionally use it on our front porch. It’s never being blasted so the sound quality is just fine for us.,"Reviewed in the United States August 16, 2024",AEF5UR7SVN3S6GAFH6XKQWW6WTTA,True,0,Color: Black
R3F7JYC0PYH0JW,B099TJGJ91,5.0 out of 5 stars This a Great Buy and a Huge Value,Bob D.,5,"My wife asked for another product for her birthday, but she saw this speaker on line. She came to me and said ""I know you ordered XXXXXXXXXX but I'm pining for this and is there any chance you could cancel that and get me this?"" I said the item couldn't be returned but I've got a bunch of points and we ordered the speaker. Very glad we ordered it! Sounds great! The only downside is the charging cable is too short; I just used a different cord.","Reviewed in the United States August 4, 2024",AEWF5HEADBXML5O2C5EOIURMUTEQ,True,1,Color: Black
R2SW30VU4VWJP7,B099TJGJ91,5.0 out of 5 stars The usability of Bluetooth activity on it most devices,Clifton odell,5,There is nothing that I disliked about it it's super amazing you're sounding the persistent love to take it everywhere long lasting charge on a single charge value for your money and simplify,"Reviewed in the United States September 10, 2024",AHLPC6M5QPHIZU65D57QMVKQ26RQ,True,0,Color: Stone Blue
R2MAV4C6A149IH,B099TJGJ91,"5.0 out of 5 stars great sound, easy to use",Gailviolin,5,"I've had a few different bluetooth speakers and this one is by far the best. My last one was okay but had annoying flashing ""disco party"" type lights that took 6 pushes to turn off. It was hard for me to finally decide to replace since nothing was wrong with it, it just irritated me. This one has the best sound of all my speakers, easy use buttons, easy to set-up. Has automatic shut-off, which is a plus in my book. Basically, you get what you pay for, and this is worth it.","Reviewed in the United States August 6, 2024",AGMV6S54ECLF76MRQLGULO77HSCQ,True,1,Color: Stone Blue
R1ILZYTTZJERMC,B099TJGJ91,"5.0 out of 5 stars Amazing Sound, Build quality",Mustakeem Nuruddin,5,"This speaker gets very loud perfect for outside use for picnics and such, also works amazingly well for indoor use i just got it the other day and used it while boxing at the gym. Heavy base songs also sound really nice on it so far.","Reviewed in the United States July 21, 2024",AE5Z6CVZSDZEZE545NIDF3QILOIQ,True,0,Color: Stone Blue
R671UAG2XG874,B099TJGJ91,5.0 out of 5 stars Great sound!,Jen,5,This tiny speaker sounds amazing! Very impressed. Perfect for playing music and podcasts from my phone while I’m working around the house and I can hear better than my phone speaker.,"Reviewed in the United States July 29, 2024",AF6HCYZEP6W2VDCITDHN4GAWWZAA,True,0,Color: Stone Blue
R14IMD6ILHO41O,B099TJGJ91,5.0 out of 5 stars Love Bose,Dianna Diaz,5,"Bose has always been up there when it comes to picking out sound. The quality is always high and they always last years if you take care of them correctly. I love that it connects to multiple devices, which is perfect for my classroom. Love the carrying case as well.","Reviewed in the United States August 25, 2024",AECSJACZXQHDGRZLRDGHFEZ7RBKA,True,0,Color: Stone Blue
R2U1RS6DOVGNBD,B099TJGJ91,5.0 out of 5 stars Excellent sound,Miles,5,I love my Bose. It is light n have a powerful sound. I love to listen to relaxing music while I work around the house. A smart buy!,"Reviewed in the United States August 31, 2024",AFMQP4VM55ONIZVYFCTZWRXPDY7Q,True,0,Color: White Smoke
R1TJPDZVQJNQN6,B099TJGJ91,5.0 out of 5 stars Bose delivers again!,Tbone,5,For under $200 this little beast delivers crisp high end and surprisingly deep bass. Very easy to synch and is perfect to take on a vacation or to the beach.,"Reviewed in the United States September 10, 2024",AGPEM2GXVQSI3DORZDUYJTV2OX4A,True,0,Color: Stone Blue
R11TUE6Y91ZTPI,B099TJGJ91,5.0 out of 5 stars Excellent full spectrum sound,D Glass,5,"I use this mostly with my digital TV. It connects by bluetooth automatically. I have it by my livingroom chair and can hear my TV perfectly over all the apartment noises. The bass is amazing for such a small speaker, much better sound than the TV. It is my second one as I gave my first Bose speaker(different model) to my mechanically-minded son thinking it was broken. He figured out it was the charging base it sat on and not the speaker that was broken. He plugs it in directly (like this one)to charge and it works perfectly despite being 9 years old.","Reviewed in the United States July 31, 2024",AGVBSAPNFETY4MRIQX33J7NZCN5A,True,1,Color: Green
R12UNY46UB24L8,B099TJGJ91,5.0 out of 5 stars Stereo or mono!,Francisco,5,I have 3 of these Bose speakers and I can link them all 3 in mono or 2 in stereo with the app “ Bose connect” for a crisp and and clear sound with good mid range and extraordinary bass for the size of the speaker. Superb sound indoors.,"Reviewed in the United States August 18, 2024",AFAQZDQL3GTP2OFPOPKUXZMACQNQ,True,1,Color: Chilled Lilac
R40DA4I7DUXLD,B099TJGJ91,5.0 out of 5 stars Sweet sound and sleek look,Jean M Turner,5,"The sound quality is great, and I like that it has a good IP rating. Waterproof also means dust proof, so we can use this at the motocross track.","Reviewed in the United States July 31, 2024",AGJCA5DJRMSVSEUZMZMGGWELY6LQ,True,0,Color: Stone Blue
R2CSVHOD22SM6X,B099TJGJ91,5.0 out of 5 stars Great Find,Greg,5,"Easy to use, connect and sounds fantastic. So far, the charging life of the battery is not 12 hours. It's more like 8-9.But its still worth the buy.","Reviewed in the United States September 5, 2024",AEXBZXKC2V7JVPXJFXWVNYIUF4QA,True,0,Color: Black
R3FOPHNTFOCRT9,B099TJGJ91,4.0 out of 5 stars Good splurge,Amazon Customer,4,"I have the original Bose sound machine for years and the quality is fabulous. I wanted some thing that I could take around with me. Didn’t wanna spend the money. Found this one and thought I’d treat myself. Glad I did can’t say that the sound is quite as clear, but it’s perfect for what I need","Reviewed in the United States July 30, 2024",AGWOAWHXOCQOLCRXBFJXIB5Q6ZKQ,True,0,Color: White Smoke
RAELRM15U6GVN,B099TJGJ91,5.0 out of 5 stars Sounds awesome.,Zaphod42,5,This was a present for my wife. We’ve had this for a couple years now and it works and sounds as good as ever. For suck a little thing it really makes a great sound. Bluetooth connection is easy and the battery power has remained excellent. You can play it all day without needing a charge. Excellent purchase.,"Reviewed in the United States August 25, 2024",AFIED2YTBFX3LM3U66KN5IO3YD2A,True,0,Color: Stone Blue
R2JPRKJ2WZ70BW,B099TJGJ91,5.0 out of 5 stars LEGIT!!!,Amanda S.,5,This speaker is amazing… smaller than I thought it would be but PERFECT! The sound quality is amazing… deep sound. Absolutely love it!!! Bose for the win!,"Reviewed in the United States July 28, 2024",AGU3MNI4256DPVSEH764ME3DLPOA,True,0,Color: Chilled Lilac
R1YRCHPCA2STP4,B099TJGJ91,5.0 out of 5 stars Small speaker Big sound,Tony,5,"What’s not to like about this speaker. Great sound in a small package. The highs and lows air outstanding. I own several Bose products and a few from other well known brands. So I truly appreciate great sound reproduction. For the size, this is outstanding. I read other reviews that say not enough bass or treble. I believe you will enjoy this speaker for what it is. A small but great sounding speaker.","Reviewed in the United States August 2, 2024",AH35HARRVML5DRKBBBVQ7OBEA7FA,True,0,Color: Chilled Lilac
RQALUUYJSIT6A,B099TJGJ91,5.0 out of 5 stars Portable Speaker,Jose,5,"This is by far the best portable speaker I have ever owned. The sound quality is immaculate, with a bass that is incredibly smooth and buttery. I love it so much that I brought it with me to a small gathering. Even in a pretty large room, it played music beautifully, and people were impressed with the sound.Overall, this is a great speaker! It exceeds my expectations in terms of performance and sound quality. If you're looking for a reliable and impressive portable speaker, I highly recommend this one.","Reviewed in the United States July 28, 2024",AEA76CNGB75445PR4RJJZF3BHM6A,True,2,Color: Green
R1C19NHDR1VSJW,B099TJGJ91,5.0 out of 5 stars Best speaker I've owned,Michael,5,"Compared to other 20 - 80 dollar speakers, these are so much more pleasing to the ears. I wonder how they compare to alternative products in the same price range. Bought at $110. So far, I've had a very good experience personally. Will update review as needed.","Reviewed in the United States August 16, 2024",AFVQ25IS3DXN5JNVI3D73IQ5TKHQ,True,0,Color: Black
R233UOJQG7OJEP,B099TJGJ91,5.0 out of 5 stars Sounds great,vsas,5,I purchased this during Prime days to replace my last speaker. The new speaker looks great and sounds great. I am glad I chose this speaker.,"Reviewed in the United States August 2, 2024",AHPRNOX2OGDFQOLZ2DCEIVFKUK6Q,True,0,Color: White Smoke
R1OTAF9805WV1D,B099TJGJ91,5.0 out of 5 stars Love,tmb0324,5,I bought this during Prime Days!! Love it and got it for a good price! I bought the teal colored one and I love it! The sound is awesome.,"Reviewed in the United States August 4, 2024",AHJNNSXPA6WDJFVYRY242JUQUX5A,True,0,Color: Stone Blue
R2XROV4NTQCB9U,B099TJGJ91,4.0 out of 5 stars Wouldn’t connect; hold the power button for 10 seconds.,K. G.,4,"Just got it, needed to download an app to get it to connect, dumb. Wouldn’t connect, had to hold down the power button for 10 seconds to reset it, then it worked with the app. Also deleted all other Bose Bluetooth devices, not sure if that was necessary or not. It sounds great!","Reviewed in the United States July 28, 2024",AEOILW77ONBBNKG7XU3C3L5OPQCQ,True,0,Color: Stone Blue
R3SXY0FIC80KTJ,B099TJGJ91,5.0 out of 5 stars Best sound,R.D,5,This product has a very clear sound and easy connectivity. The charge lasts a long time so you can enjoy your music for long without the need to recharge.,"Reviewed in the United States September 10, 2024",AGTQCB3RG5FNCUSBWFVXT4IZNUHQ,True,0,Color: Stone Blue
R3VNSDOKNA5BMQ,B099TJGJ91,5.0 out of 5 stars Rich sound quality,MISC SHOPPER,5,"Love this not just for my music, but for audibles! Makes the whole listening experience amazing. Easily paired with my phone one time, so no matter what ap I’m listening from, it works without all the hassles like other speakers I’ve tried. Pretty blue, too. Kinda blends in any room. Love it!","Reviewed in the United States August 25, 2024",AGODHJY24O5GW53NY2ZW73RB73PA,True,0,Color: Stone Blue
R3UW7G8Y017Y2F,B099TJGJ91,5.0 out of 5 stars Good sound,Amazon Customer,5,"Can be a bit boomy. I do think the older SoundLink has better sound, but this was a great prime day deal. Much better than cheaper speakers.","Reviewed in the United States August 7, 2024",AHXVJH2Q3G7ZVJP56AB3QTNWH6BQ,True,0,Color: Stone Blue
R3CTEYAXVL0SGM,B099TJGJ91,5.0 out of 5 stars Great Bass at a Reasonable Price,Jenna A.,5,"Love this little thing! So portable, and surprisingly bumpy base and clear sound. I'm a big Sonos fan and considered both of their portable speaker products, but in the ended, decided on the Bose SoundLink primarily because of affordability. So glad I did! Not to mention the color options are so cute - something for everyone for sure!","Reviewed in the United States July 10, 2024",AFO3PBLJ4UQFFPP634RVCRFHSOXQ,True,0,Color: Chilled Lilac
R26IQPIOD6CKV1,B099TJGJ91,5.0 out of 5 stars The sound is wonderful,Howie,5,"I’ve got a drawer full of wireless speakers, I didn’t need another one. The Bose beats them all in sound quality. Try it, you will like it.","Reviewed in the United States September 4, 2024",AFZE4XMNIQDGJXPHWYJ3TXEDN76A,True,0,Color: Stone Blue
RCL6GMDG3AU8I,B099TJGJ91,5.0 out of 5 stars Great sound,John P.,5,This little box put's out some great music and you can feel the bass. I will only buy Bose from now on. WOW what a product,"Reviewed in the United States July 29, 2024",AHO6SETWMSXQ2HOTDZOJFLVNZONQ,True,0,Color: White Smoke
RW5RFNLPK39F4,B099TJGJ91,5.0 out of 5 stars Overpriced speaker but good,Eduardo,5,I like the quality sound of the speaker and the protection provided. Clearly is designed to be used outdoors. Still is too expensive for the quality provided.,"Reviewed in the United States September 7, 2024",AFM4EC4JQPBGMALOTFABEA4CZ5GQ,True,0,Color: Black
R16WQ5AHX01IGV,B099TJGJ91,5.0 out of 5 stars Bose sound link !,Linda M.,5,Bose quality knocks it out of the park again. I love the new color and sounds great when linked to my other one I have.,"Reviewed in the United States August 7, 2024",AEQODI77VVKH2CW6GKBOYKV75SJQ,True,0,Color: White Smoke
RU34GUPT3K2Q,B099TJGJ91,5.0 out of 5 stars A-MAZING,Amazon Customer,5,"I absolutely Love, love, love this portable speaker. The sound, bass and range are great, both indoors and outdoors. When it goes back on sale I am purchasing a second one!! my mom and two cousins want one now as well.","Reviewed in the United States July 27, 2024",AHBIMXVX5LIZKYAOV3TPSTUVYT5A,True,0,Color: White Smoke
R3450LU6V0H3U4,B099TJGJ91,5.0 out of 5 stars Amazing Sound,jselb10,5,The party never stops with this speaker! Sleek and modern looking design. The sound quality is great and it's small enough to take everywhere!,"Reviewed in the United States August 1, 2024",AE7U2UKGXJS2DOSLUFMFPGJJJFQA,True,0,Color: White Smoke
RB6W9UDLYSTVH,B099TJGJ91,5.0 out of 5 stars Easy to use,Deborah Rains,5,Sounds great and easy to use for my technically challenged mom. You don’t need the app. Just connect to Bluetooth and power on and off.,"Reviewed in the United States August 11, 2024",AEM6HYLVA2DEVHVOC7OR6GIR4N6A,True,2,Color: White Smoke
R327B4PQXF1ORN,B099TJGJ91,5.0 out of 5 stars Best ever,Suzanne Solomon,5,We love these small speakers. I have had Bose speakers for years but these are my favorite because they are small and my favorite colors!,"Reviewed in the United States August 5, 2024",AEQ3URWVY75UQ2TGQMMBYJDH2MQQ,True,0,Color: Green
R2OXD72R7LNTGC,B099TJGJ91,5.0 out of 5 stars Perfect sound in a small package,justncase0611,5,"We all know Bose sounds great but for the money, this speaker rocks.Grab two of them and pair them together for bigger sound!","Reviewed in the United States July 27, 2024",AH47Z2JS3Y6LHKEML5WSRBMCCPSQ,True,0,Color: Stone Blue
R1S2R3URFI9T3A,B099TJGJ91,5.0 out of 5 stars Love it!,Michele Keyer,5,"My Beats Pill died and I replaced it with this. Oh my goodness - I’m amazed at the quality, the sound, everything. I love it!","Reviewed in the United States July 29, 2024",AG2R32ZZJBPLAIITHHO2XAOMYY6Q,True,0,Color: Black
RZKA2TAXTSBGQ,B099TJGJ91,5.0 out of 5 stars Great sound system,Martin McGinnity,5,"WE LOVE THE SPEAKERS SOUND. EASY TO USE POOL SIDE. WE USE A MUSIC APP ON MY PHONE, THAT HAS LIMITLESS SONGS TO HEAR.","Reviewed in the United States August 8, 2024",AEPFQVMPXICCE4ZGVKLKKTR67HEA,True,0,Color: Black
R310CNRQ5ZPMHI,B099TJGJ91,5.0 out of 5 stars Bose speaker,Sittersue,5,I always heard that Bose was a great product. I am so happy that I got mine at such a great price. I love it.,"Reviewed in the United States August 29, 2024",AH5X3L5ZEZHQW3CCY2ORJO2HOPXQ,True,0,Color: Stone Blue
R1XORVJ409B910,B099TJGJ91,5.0 out of 5 stars Everything sounds better through this speaker.,Nicole,5,Planned obsolescence truly sucks. I’m sure this speaker is also designed to start failing in 3 to 5 years but for now it sounds amazing.,"Reviewed in the United States September 6, 2024",AGVLETUFG6WPZVFA324JY422V7NQ,True,0,Color: White Smoke
R25MEIJ7ITHXZK,B099TJGJ91,5.0 out of 5 stars Great little speaker,Tracy,5,I have been wanting a bluetooth speaker to have when my family and I are hanging out in the backyard. This Bose speaker sounds great and has really good sound quality in such a compact design. It charges quick and you can use it while it is charging. It is easy to connect or pair with a Bluetooth device.,"Reviewed in the United States July 18, 2024",AFKO53LMYACK3OKWWH2XECL6PGBQ,True,1,Color: Green
R3DB033JMKDSFQ,B099TJGJ91,5.0 out of 5 stars Best speaker ever,Amazon Customer,5,We've tried a half dozen speakers but Bose is by far the best. Easy setup. Long battery charge (10 - 12 hrs). Great sound!!!!,"Reviewed in the United States July 26, 2024",AGFS2WORGQQ7ZEKMOMKHRCNZLTUQ,True,0,Color: Black
R13X4NS851CHR7,B099TJGJ91,5.0 out of 5 stars Bueno,Ricky C.,5,"Es muy bueno aunque demoró mucho en 2 meses, lo ordenaré en julio 4 y me llegó asta el 6 de septiembre ! 🤦🏻‍♂️😁pésimo servicio","Reviewed in the United States September 11, 2024",AGCIPOMDKR22V4TOXRW6IDNYCDDQ,True,0,Color: Chilled Lilac
R2LQ5BYRTC6SKZ,B099TJGJ91,4.0 out of 5 stars Very good speaker,Rodrigo L.,4,"Very good speaker. It is not cheap. It could be more cheap. The brand Bose add some value. I would like more power. At small room or at a table of friends is ok. At noise outdoor, like a beach, or gin, it does need max vol.","Reviewed in the United States August 2, 2024",AHTI7CJURCR3E6CFA4C3BNXAIROA,True,0,Color: Stone Blue
R1CVP162HE2H63,B099TJGJ91,5.0 out of 5 stars Poolside Music,rockinr,5,We had2 JBL flip waterproof speakers and one finally gave out. They have wonderful sound. I decided to get the Bose because I’ve always wanted one. This sounds tremendous!! Nice bass. Battery lasts a long time. Try it for yourself you will definitely like what you hear!!,"Reviewed in the United States July 19, 2024",AG6XT2BEBWHGASHZFHW7DRCFZELA,True,0,Color: Black
RW19LAV7IG11T,B099TJGJ91,5.0 out of 5 stars Unbelievable Sound!,Michael S.,5,This product is phenomenal! It has replaced my current stereo speaker system! The bass is way better than I expected! Bose you have done it again! Keep up the great work you are doing! I like this thing! Thanks!,"Reviewed in the United States August 8, 2024",AEG2C2M4RWRJSBBJY2VWZAXGLQ3Q,True,0,Color: Stone Blue
RT3YPMPSZGITR,B099TJGJ91,5.0 out of 5 stars Great sound,JackieAmazon Customer,5,Small speaker- perfect for what I wanted. Best sound quality from any speaker I’ve bought in the past took a minute to set up- had to reboot- but nothing hard. Best speaker!! Bigger than I was expecting!,"Reviewed in the United States August 12, 2024",AGT5GAOUOAPKULJC5F5XT2TJWOJA,True,0,Color: Black
R4EH7D8EGR7YK,B099TJGJ91,5.0 out of 5 stars Great Sound,Debra,5,I was thoroughly impressed by the sound for the size speaker this is. It is a convenient size with a big punch! I am happy to report that the skeptic in the family was also impressed and I got the thumbs up on the purchase!,"Reviewed in the United States July 23, 2024",AHFIG3QXGQ373AZ7XGQPUAY7ALDQ,True,0,Color: White Smoke
R1A0NC91DS3DYP,B099TJGJ91,5.0 out of 5 stars As good as described,Tracy R.,5,Personal use. Hand hang strap used to keep out of sandy areas. Sand and waterproof. Would recommend fir beach vacations.,"Reviewed in the United States August 1, 2024",AHWHDOXXTNT6QL7OXLEQAAQEUAQQ,True,0,Color: Stone Blue
R2O7EM40HC5S5W,B099TJGJ91,5.0 out of 5 stars Great speaker,Suzanne,5,I had one in black and loved it so much. I had to buy this green one! It’s a great speaker with great sound and holes a charge for a very long time. Don’t hesitate to buy it!,"Reviewed in the United States August 18, 2024",AGBFPYOFHE3DY2FASPM27TYBEHPA,True,0,Color: Green
R36YHGL95K3QBJ,B099TJGJ91,3.0 out of 5 stars there’s a time and place for it!,Steven Jerome Staten II,3,"I purchased this because water broke my old Bose Revolve+. I don’t consider myself an audiophile, but I do listen to music religiously — 100k+ hours annually — and I can appreciate a crisp sounding speaker with nuance. This speaker lacks the nuance. It’s not terribly loud in my opinion, even on full volume in my small apartment. However, it is durable, and I love that it’s waterproof. Upon further research, I discovered that Bose is actually NOT worth the value for the money — many audiophiles recommend purchasing from another brand, as these speakers can be made for less than $50 and sold for $400+. Initially I purchased the Bose Soundlink MAX and another Flex (product listed here) as well, in hopes of amplifying the sound as well as achieving stereo sound in my apartment.After doing some research, I returned the Soundlink Max and one of the Flex speakers as well. I purchased some ELAC speakers instead for HOME use, and kept one of the Bose Flex speakers for shower use and traveling, as I spend a lot of time on the beach and this is dust and drop resistant. I purchased this on Prime Day for $99 before tax. I would NOT say it’s worth $150 full price. The battery is not great. I can leave it charging overnight and it dies with moderate use before the day is over. Mediocre in performance overall.It’s worth nothing that when I purchased the Soundlink Max from Amazon, the box itself clearly states that the speaker comes from Bose “RETURNS AND REPLACEMENTS.” I believe the speakers sold on sale are probably speakers that were defected or returned by other customers. Keep that in mind!","Reviewed in the United States July 23, 2024",AGCXGALSGPD6TVVAU6JWGT6SY4FA,True,4,Color: White Smoke
R293ZXMMJOFKV4,B099TJGJ91,5.0 out of 5 stars The sound of Bose,Florence Campbell,5,I bought this speaker to use in my home. The great thing about it is that it’s blue toothed to my phone. The sound is very clear in a small places. I’m glad I made this purchase.,"Reviewed in the United States August 3, 2024",AEOQSEHUYNW3VUOG35PNSEE3LIGA,True,0,Color: Stone Blue
R1RC8B8SAHAJGQ,B099TJGJ91,4.0 out of 5 stars Bose girl here…,C-Line,4,"I’ve been purchasing Bose products for about 25yrs. Their products are usually well made, durable, sturdy, efficient and unbreakable (based on how you care for your products). I purchased this little gem and didn’t open it until a week later. Used it for 2 hours, put it back in the storage case that I purchased (because we must care for our Bose products properly)LOL. Went to use it today (3 days later) and the battery is at 30%. The battery 🪫 life on this speaker SUCKS!!!! Bose needs to upgrade or do something about this speakers battery life. Other than that, it’s a great speaker with great output (to my liking).","Reviewed in the United States August 4, 2024",AGPIOFYEAQFGLB7IRE3EXGB6Z3CA,True,1,Color: Chilled Lilac
R61DQBVV1AK4H,B099TJGJ91,4.0 out of 5 stars Great sound,Abigail,4,Sounded great but I could never get it to connect with Alexa. I ended up returning it. It may have been operator error but in any case i wanted voice control and I s couldn’t make it work. I really liked the size etc also.,"Reviewed in the United States July 28, 2024",AGTJ3NMZJJOKP5PLJS4YTOWZQ4ZQ,True,0,Color: White Smoke
R4HL1RX7J85C7,B099TJGJ91,5.0 out of 5 stars Bose is all you need to know,sue,5,"What can you say, Bose sound in a small package. One of the best Bluetooth speakers I've ever had at a very friendly price. You can't go wrong. If I could give it 6 stars I would.","Reviewed in the United States August 9, 2024",AGWUVKYAKULLZTTJBPTII2GKI4KA,True,0,Color: Stone Blue
R1XEI087L27YYU,B099TJGJ91,5.0 out of 5 stars Great product.,OCDReader,5,"I bought this for my husband and we love it. Great sound quality, switches between bluetooth users easily and does what it says.","Reviewed in the United States July 27, 2024",AFIZVCRSTK4IARRTUFNYDHAQU3IQ,True,0,Color: White Smoke
R2TK77MNUQQ83Q,B099TJGJ91,5.0 out of 5 stars Wow!,Mark Twain,5,"I bought this Bluetooth speaker as a replacement for my another brand of speaker that was showing its age after several years. This speaker sounds really, really good for its size. It puts out quite a bit of bass for a speaker this size. I wish the battery lasted longer, but of course if it lasted twice as long, I would still make the same comment. I highly recommend this speaker. 👍🏻","Reviewed in the United States July 29, 2024",AE5EQTJLIIAW2WNE3U7P6S2UBQTA,True,0,Color: Green
R3VC4C7R84FC1X,B099TJGJ91,5.0 out of 5 stars Best purchase in a long time,Kelly L.,5,Van lifer here. Needed something better than my cell and this is wonderful. Nice bass. I don’t have WiFi sound I can’t use the app evidently but I’ll set up sound preferences when I am connected.,"Reviewed in the United States July 25, 2024",AGSKACOGSISWMPALMLBX726O4MQQ,True,0,Color: Black
R2V79BVI4UTYHX,B099TJGJ91,5.0 out of 5 stars Great sound!,DublinOH,5,"Great sound for a small unit. Like that it is waterproof and very portable. We are remodeling our master bath, and it will be nice to have quality sound while I soak in the new jetted tub!","Reviewed in the United States August 3, 2024",AFO5XCK5RD6ELA5AFI2BNMUY6LJA,True,0,Color: White Smoke
R36X2ALFJBMP3R,B099TJGJ91,5.0 out of 5 stars Nothing like a Bose,Nelle,5,I bought this because it is the more updated version of my other one. Of course Bose offers high quality sound that is unmatched. Very pleased with my purchase. It's what I've come to expect from Bose.,"Reviewed in the United States August 26, 2024",AF6QLNKVT5TOE73JL6H3SLLZ5R7A,True,0,Color: Stone Blue
R1UJ815NWSD18M,B099TJGJ91,5.0 out of 5 stars Sound quality,Kristie- B,5,"As always Bose sound quality is clean and crisp can hear the notes, the base is alright. It doesn’t take long to charge. It connects fine to all my devices. The color is nice pastel purple. I would need to using it for couple of months to see how durable it is but it’s sturdy and the price is good especially when on sale.","Reviewed in the United States July 22, 2024",AHLUENLDGFRCWAZKXQX2E3RYP3QA,True,6,Color: Chilled Lilac
